Date,Open,High,Low,Close,Volume,Dividends,MSFT-ATH,MSFT-CHG,MSFT-CHG_Perc,MSFT-MV_AVG,MSFT-VOL_CHG_Perc,ITR,ITR-CHG,CPI,CPI-CHG,ITR-CPI,GDP,GDP-CHG,GDP-TRD,SP500-close,SP500-volume,SP500-CLOSE_CHG_Perc,SP500-VOL_CHG_Perc,SP500-CLOSE_Outperf,SP500-VOL_Outperf,Gold-close,Gold-volume,Gold-CLOSE_CHG_Perc,Gold-VOL_CHG_Perc,Gold-CLOSE_Outperf,Gold-VOL_Outperf,predicted,pred_err_perc,close_next_day
2010-03-23,22.506722,22.742513,22.369810,22.727301,42026600,0.000000,0,0.220579,0.945917,20.292093,11.422602,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1174.170044,4411640000,0.717097,3.518800,0.228820,7.903802,108.320000,11274400,0.529002,-2.633988,0.416915,14.056590,22.869743,0.014073,22.552353
2010-03-24,22.605596,22.704477,22.514323,22.552353,33987700,0.000000,0,-0.053243,-0.769769,20.322756,-19.128124,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1167.719971,4705750000,-0.549330,6.666682,-0.220439,-25.794805,106.300003,14236700,-1.864842,26.274569,1.095073,-45.402693,22.876493,0.002204,22.826181
2010-03-25,22.689270,23.252128,22.666451,22.826181,73168700,0.000000,0,0.136912,1.214190,20.352882,115.279940,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1165.729980,5668900000,-0.170417,20.467513,1.384607,94.812426,106.779999,16866700,0.451548,18.473382,0.762642,96.806557,23.148361,0.026082,22.559963
2010-03-26,22.887030,22.970698,22.506720,22.559963,55595500,0.000000,0,-0.327066,-1.166284,20.384265,-24.017374,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1166.589966,4708420000,0.073772,-16.942970,-1.240057,-7.074404,108.589996,17433600,1.695072,3.361061,-2.861356,-27.378434,23.021946,0.022892,22.506716
2010-03-29,22.597989,22.681658,22.476290,22.506716,33336000,0.000000,0,-0.091273,-0.236026,20.412555,-40.038312,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1173.219971,4375580000,0.568323,-7.069038,-0.804350,-32.969274,108.750000,11527000,0.147347,-33.880552,-0.383373,-6.157760,23.694407,0.046405,22.643625
2010-03-30,22.537138,22.712081,22.438258,22.643625,34954800,0.000000,0,0.106488,0.608305,20.439529,4.856012,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1173.270020,4085000000,0.004266,-6.640948,0.604039,11.496960,107.970001,9817700,-0.717240,-14.828663,1.325545,19.684675,22.865101,0.026329,22.278534
2010-03-31,22.544749,22.605599,22.187259,22.278534,63760000,0.000000,0,-0.266216,-1.612336,20.465314,82.406994,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1169.430054,4484340000,-0.327287,9.775765,-1.285049,72.631229,108.949997,14006800,0.907656,42.668853,-2.519992,39.738141,21.160347,-0.045957,22.179651
2010-04-01,22.324169,22.468687,21.768918,22.179651,74768100,0.000000,0,-0.144518,-0.443847,20.488937,17.264900,0.160000,0.000000,217.353000,0.000000,-1.064235,14764.610000,0.000000,0,1178.099976,4006870000,0.741380,-10.647498,-1.185227,27.912397,110.260002,11370500,1.202391,-18.821572,-1.646239,36.086472,22.474560,0.009488,22.263325
2010-04-05,22.156837,22.385024,22.080776,22.263325,34331200,0.000000,0,0.106488,0.377253,20.511952,-54.083092,0.200000,0.040000,217.403000,0.050000,-1.046952,14980.193000,215.583000,3,1187.439941,3881620000,0.792799,-3.125881,-0.415546,-50.957210,110.889999,8207900,0.571374,-27.814080,-0.194121,-26.269011,22.506262,0.009188,22.301357
2010-04-06,22.172052,22.499118,22.042747,22.301357,47366800,0.000000,0,0.129305,0.170830,20.534524,37.970126,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1189.439941,4086180000,0.168430,5.269965,0.002401,32.700162,111.029999,10322300,0.126251,25.760548,0.044580,12.209579,22.879463,0.024874,22.324165
2010-04-07,22.179647,22.483895,22.164435,22.324165,58318800,0.000000,0,0.144518,0.102272,20.557961,23.121680,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1182.449951,5101430000,-0.587671,24.845944,0.689943,-1.724264,112.489998,19139500,1.314959,85.418947,-1.212687,-62.297267,22.573261,-0.008105,22.757721
2010-04-08,22.301349,22.803358,22.286137,22.757721,63713800,0.000000,0,0.456372,1.942091,20.579375,9.250876,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1186.439941,4726970000,0.337434,-7.340295,1.604657,16.591171,112.650002,12445400,0.142238,-34.975313,1.799853,44.226189,22.825191,-0.010919,23.077179
2010-04-09,22.780538,23.130422,22.742506,23.077179,54752500,0.000000,0,0.296641,1.403735,20.605918,-14.064928,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1194.369995,4511570000,0.668391,-4.556830,0.735344,-9.508098,113.639999,16427800,0.878826,31.998972,0.524908,-46.063899,23.222956,0.006981,23.061968
2010-04-12,23.008725,23.191273,22.978299,23.061968,37068800,0.000000,0,0.053243,-0.065914,20.633834,-32.297521,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1196.479980,4607090000,0.176661,2.117223,-0.242575,-34.414744,113.010002,11118900,-0.554380,-32.316561,0.488466,0.019040,23.350357,0.008182,23.160847
2010-04-13,22.932660,23.198877,22.917447,23.160847,41374600,0.000000,0,0.228187,0.428753,20.661186,11.615698,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1197.300049,5403580000,0.068540,17.288353,0.360213,-5.672655,112.690002,11261100,-0.283161,1.278903,0.711913,10.336795,23.342390,-0.004261,23.442284
2010-04-14,23.419466,23.579195,23.320585,23.442284,68941200,0.000000,0,0.022818,1.215141,20.687833,66.626868,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1210.650024,5760040000,1.115007,6.596738,0.100134,60.030130,113.029999,10572100,0.301709,-6.118408,0.913431,72.745275,23.734823,0.010839,23.480310
2010-04-15,23.442279,23.541160,23.358610,23.480310,52745400,0.000000,0,0.038032,0.162215,20.717537,-23.492193,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1211.670044,5995330000,0.084254,4.084867,0.077961,-27.577061,113.650002,10952100,0.548529,3.594366,-0.386315,-27.086560,23.748644,0.018023,23.328196
2010-04-16,23.419471,23.563987,23.274952,23.328196,88703100,0.000000,0,-0.091275,-0.647840,20.745519,68.172201,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1192.130005,8108470000,-1.612653,35.246433,0.964813,32.925767,111.239998,24572600,-2.120549,124.364277,1.472709,-56.192076,23.692310,0.003503,23.609613
2010-04-19,23.404246,23.769343,23.396640,23.609613,64970300,0.000000,0,0.205367,1.206342,20.773078,-26.755322,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1197.520020,6597740000,0.452133,-18.631505,0.754209,-8.123817,111.150002,7993700,-0.080903,-67.469051,1.287245,40.713729,23.909178,0.002354,23.853016
2010-04-20,23.746528,23.913865,23.678072,23.853016,52199500,0.000000,0,0.106488,1.030946,20.801033,-19.656366,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1207.170044,5316590000,0.805834,-19.418013,0.225112,-0.238353,111.459999,7019800,0.278900,-12.183344,0.752046,-7.473022,24.094019,0.011071,23.830196
2010-04-21,23.830196,23.959502,23.754134,23.830196,55343100,0.000000,0,0.000000,-0.095667,20.832715,6.022280,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1205.939941,5724310000,-0.101900,7.668825,0.006232,-1.646545,112.309998,6842900,0.762604,-2.520015,-0.858271,8.542295,24.140409,0.011081,23.875832
2010-04-22,23.609616,23.982319,23.503128,23.875832,84847600,0.000000,0,0.266216,0.191502,20.864920,53.311976,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1208.670044,6035780000,0.226388,5.441180,-0.034886,47.870796,111.839996,9598900,-0.418486,40.275322,0.609987,13.036654,23.968256,0.017813,23.548773
2010-04-23,23.670473,24.020357,23.312981,23.548773,126766600,0.000000,0,-0.121700,-1.369832,20.899864,49.405051,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1217.280029,5326060000,0.712352,-11.758547,-2.082184,61.163597,113.190002,12505800,1.207087,30.283678,-2.576919,19.121373,23.870443,0.008773,23.662859
2010-04-26,23.579190,23.792164,23.472704,23.662859,63649300,0.000000,0,0.083669,0.484468,20.933061,-49.790166,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1212.050049,5647760000,-0.429645,6.040112,0.914112,-55.830278,112.750000,8335400,-0.388729,-33.347727,0.873197,-16.442439,23.850048,0.016405,23.465097
2010-04-27,23.541160,23.769345,23.389035,23.465097,68730900,0.000000,0,-0.076062,-0.835747,20.967278,7.983748,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1183.709961,7454540000,-2.338195,31.991090,1.502448,-24.007342,114.629997,25057100,1.667403,200.610649,-2.503150,-192.626900,23.766304,0.010870,23.510733
2010-04-28,23.518339,23.579188,23.290154,23.510733,64557900,0.000000,0,-0.007606,0.194481,21.000693,-6.071505,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1191.359985,6342310000,0.646275,-14.920169,-0.451794,8.848664,114.309998,26891900,-0.279159,7.322475,0.473640,-13.393980,23.697018,0.004997,23.579189
2010-04-29,23.525946,23.906256,23.328185,23.579189,52665200,0.000000,0,0.053243,0.291172,21.031188,-18.421758,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1206.780029,6059410000,1.294323,-4.460520,-1.003151,-13.961238,114.279999,10374300,-0.026243,-61.422213,0.317415,43.000455,22.764700,-0.020001,23.229303
2010-04-30,23.632430,23.640037,23.214091,23.229303,63214800,0.000000,0,-0.403127,-1.483876,21.062476,20.031444,0.200000,0.000000,217.403000,0.000000,-1.046952,14980.193000,0.000000,3,1186.689941,6048260000,-1.664768,-0.184011,0.180892,20.215455,115.360001,13403100,0.945049,29.195223,-2.428925,-9.163779,23.657013,0.007852,23.472702
2010-05-03,23.328184,23.624825,23.259728,23.472702,43989500,0.000000,0,0.144518,1.047809,21.088229,-30.412657,0.200000,0.000000,217.290000,-0.113000,-1.046362,14980.193000,0.000000,3,1202.260010,4938050000,1.312059,-18.355858,-0.264250,-12.056799,115.730003,13570800,0.320737,1.251203,0.727071,-31.663860,23.644888,0.031742,22.917448
2010-05-04,23.214090,23.236908,22.628413,22.917448,82085600,0.000000,0,-0.296642,-2.365531,21.113999,86.602712,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1173.599976,6594720000,-2.383847,33.549073,0.018316,53.053639,114.870003,21512100,-0.743109,58.517552,-1.622421,28.085160,23.227819,0.023050,22.704477
2010-05-05,22.643628,22.887026,22.582778,22.704477,66833800,0.000000,0,0.060849,-0.929295,21.137556,-18.580360,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1165.869995,6795940000,-0.658655,3.051229,-0.270640,-21.631589,115.089996,21616700,0.191515,0.486238,-1.120810,-19.066598,22.921896,0.039884,22.042740
2010-05-06,22.506718,22.727297,21.228878,22.042740,128613000,0.000000,0,-0.463978,-2.914568,21.159148,92.437060,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1128.150024,10617810000,-3.235350,56.237548,0.320782,36.199513,118.489998,50546300,2.954211,133.829863,-5.868779,-41.392803,22.365795,0.042351,21.457067
2010-05-07,22.004714,22.019927,20.780117,21.457067,173718100,0.000000,0,-0.547647,-2.656985,21.176307,35.070405,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1110.880005,9472910000,-1.530826,-10.782826,-1.126159,45.853231,118.269997,34272700,-0.185671,-32.195433,-2.471315,67.265838,21.796415,-0.009808,22.012316
2010-05-10,22.065559,22.423049,21.837372,22.012316,86653300,0.000000,0,-0.053243,2.587717,21.190651,-50.118439,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1159.729980,6893700000,4.397412,-27.227220,-1.809695,-22.891219,117.570000,28433800,-0.591864,-17.036592,3.179581,-33.081847,22.303173,0.015319,21.966675
2010-05-11,21.814552,22.552352,21.730883,21.966675,63789400,0.000000,0,0.152123,-0.207343,21.204922,-26.385493,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1155.790039,5842550000,-0.339729,-15.247980,0.132386,-11.137512,120.660004,36731800,2.628225,29.183577,-2.835568,-55.569070,22.236553,-0.006970,22.392626
2010-05-12,22.042740,22.499112,21.997104,22.392626,47146800,0.000000,0,0.349886,1.939078,21.226873,-26.089915,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1171.670044,5225460000,1.373952,-10.561998,0.565126,-15.527917,121.400002,32703600,0.613292,-10.966519,1.325786,-15.123395,22.447578,0.009311,22.240501
2010-05-13,22.255714,22.613205,22.194865,22.240501,45188800,0.000000,0,-0.015213,-0.679350,21.252227,-4.152986,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1157.439941,4870640000,-1.214514,-6.790216,0.535164,2.637230,120.559998,22340400,-0.691931,-31.688255,0.012580,27.535269,22.543190,0.024471,22.004713
2010-05-14,22.210081,22.217685,21.784133,22.004713,63334000,0.000000,0,-0.205368,-1.060175,21.275472,40.154198,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1135.680054,6126400000,-1.880001,25.782238,0.819826,14.371959,120.370003,34643200,-0.157594,55.069739,-0.902582,-14.915542,22.271189,0.011760,22.012316
2010-05-17,22.149227,22.232895,21.639613,22.012316,46053300,0.000000,0,-0.136912,0.034550,21.296301,-27.285029,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1136.939941,5922920000,0.110937,-3.321363,-0.076387,-23.963665,119.360001,27898000,-0.839081,-19.470488,0.873632,-7.814541,22.227497,0.017190,21.851868
2010-05-18,22.058162,22.157488,21.699057,21.851868,52690600,0.130000,0,-0.206294,-0.728901,21.317131,14.412214,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1120.800049,6170840000,-1.419591,4.185773,0.690689,10.226440,119.489998,26595300,0.108912,-4.669510,-0.837813,19.081724,22.158203,0.026946,21.576805
2010-05-19,21.790740,21.920629,21.232983,21.576805,61746700,0.000000,0,-0.213935,-1.258760,21.338245,17.187316,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1115.050049,6765800000,-0.513026,9.641475,-0.745734,7.545841,116.629997,34412400,-2.393506,29.392787,1.134746,-12.205471,21.848637,0.054805,20.713428
2010-05-20,21.126015,21.271186,20.659945,20.713428,87991100,0.000000,0,-0.412587,-4.001411,21.356823,42.503324,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1071.589966,8328570000,-3.897590,23.098082,-0.103820,19.405243,115.839996,28908200,-0.677357,-15.994816,-3.324054,58.498140,21.155815,0.031632,20.507135
2010-05-21,20.346684,20.713430,20.201515,20.507135,117596300,0.000000,0,0.160452,-0.995939,21.371308,33.645676,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1087.689941,5452130000,1.502438,-34.537021,-2.498377,68.182697,115.220001,20098300,-0.535217,-30.475436,-0.460722,64.121112,20.644417,0.028537,20.071632
2010-05-24,20.514782,20.522423,20.063992,20.071632,73711700,0.000000,0,-0.443150,-2.123666,21.384612,-37.318011,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1073.650024,5224040000,-1.290801,-4.183503,-0.832864,-33.134508,116.839996,14300500,1.406002,-28.847216,-3.529667,-8.470795,20.498697,0.029112,19.918816
2010-05-25,19.597914,20.117469,19.391620,19.918816,98373600,0.000000,0,0.320902,-0.761357,21.397050,33.457239,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1074.030029,7329580000,0.035394,40.304822,-0.796751,-6.847582,117.360001,21232700,0.445057,48.475228,-1.206414,-15.017989,19.955675,0.044312,19.108919
2010-05-26,20.041061,20.331401,18.765096,19.108919,176684100,0.000000,0,-0.932142,-4.065987,21.408349,79.605199,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1067.949951,4521050000,-0.566099,-38.317748,-3.499888,117.922947,118.470001,13153500,0.945808,-38.050742,-5.011795,117.655941,19.785816,-0.004002,19.865326
2010-05-27,19.659032,20.140385,19.659032,19.865326,136433600,0.000000,0,0.206294,3.958396,21.416123,-22.781054,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1103.060059,5698460000,3.287617,26.042844,0.670779,-48.823898,118.690002,10418500,0.185702,-20.792945,3.772694,-1.988109,20.027281,0.015968,19.712515
2010-05-28,19.743078,19.957012,19.605548,19.712515,67496900,0.000000,0,-0.030563,-0.769235,21.428766,-50.527656,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1089.410034,4871210000,-1.237469,-14.517080,0.468234,-36.010576,118.879997,11579400,0.160077,11.142679,-0.929312,-61.670335,19.950052,0.008532,19.781284
2010-06-01,19.506227,20.102186,19.498586,19.781284,76152400,0.000000,0,0.275057,0.348862,21.439146,12.823552,0.200000,0.000000,217.290000,0.000000,-1.046362,14980.193000,0.000000,3,1070.709961,5271480000,-1.716532,8.217055,2.065394,4.606497,119.910004,12207800,0.866425,5.426879,-0.517563,7.396673,19.919134,-0.014724,20.216797
2010-06-02,19.911177,20.232078,19.659040,20.216797,65718800,0.000000,0,0.305620,2.201639,21.449533,-13.700947,0.180000,-0.020000,217.199000,-0.091000,-1.054659,14980.193000,0.000000,3,1098.380005,5026360000,2.584271,-4.649928,-0.382631,-9.051020,119.779999,10339300,-0.108419,-15.305788,2.310058,1.604841,19.429884,-0.053236,20.522419
2010-06-03,20.285562,20.575902,20.178595,20.522419,67837000,0.000000,0,0.236857,1.511724,21.461835,3.223126,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1102.829956,4995970000,0.405138,-0.604612,1.106586,3.827739,117.959999,13855200,-1.519452,34.005203,3.031176,-30.782077,20.592638,0.045052,19.704893
2010-06-04,19.941749,20.300852,19.575004,19.704893,89832200,0.000000,0,-0.236856,-3.983575,21.477314,32.423604,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1064.880005,6180580000,-3.441143,23.711311,-0.542432,8.712292,119.190002,16532500,1.042729,19.323431,-5.026304,13.100173,20.088730,0.039636,19.322855
2010-06-07,19.727801,19.735442,19.284652,19.322855,80456200,0.000000,0,-0.404946,-1.938798,21.486971,-10.437237,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1050.469971,5467560000,-1.353207,-11.536458,-0.585591,1.099220,121.489998,20238600,1.929688,22.417057,-3.868486,-32.854295,19.719440,0.027840,19.185329
2010-06-08,19.292296,19.299937,18.833865,19.185329,87355000,0.000000,0,-0.106967,-0.711725,21.494455,8.574603,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1062.000000,6192750000,1.097607,13.263503,-1.809332,-4.688900,121.000000,23404800,-0.403324,15.644363,-0.308401,-7.069759,19.349371,0.021569,18.940832
2010-06-09,19.269373,19.498589,18.910269,18.940832,87794000,0.000000,0,-0.328541,-1.274397,21.501176,0.502547,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1055.689941,5983200000,-0.594167,-3.383796,-0.680230,3.886343,120.559998,12884600,-0.363638,-44.948899,-0.910759,45.451446,19.778204,0.035439,19.101282
2010-06-10,19.200608,19.215890,18.933191,19.101282,78930900,0.000000,0,-0.099326,0.847112,21.503885,-10.095337,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1086.839966,5144780000,2.950679,-14.012903,-2.103568,3.917566,118.970001,13687900,-1.318842,6.234575,2.165954,-16.329911,19.305489,-0.015305,19.605555
2010-06-11,19.131844,19.651397,18.925549,19.605555,68057700,0.000000,0,0.473711,2.639993,21.506530,-13.775594,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1091.599976,4059280000,0.437968,-21.099056,2.202025,7.323462,120.010002,7829400,0.874171,-42.800576,1.765822,29.024982,19.525997,0.002191,19.483303
2010-06-14,19.758362,19.834766,19.460381,19.483303,50972400,0.000000,0,-0.275059,-0.623555,21.511696,-25.104140,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1089.630005,4425830000,-0.180466,9.029926,-0.443089,-34.134066,119.599998,11002800,-0.341641,40.531842,-0.281914,-65.635981,19.834316,-0.023348,20.308481
2010-06-15,19.674319,20.361965,19.666678,20.308481,81641500,0.000000,0,0.634162,4.235309,21.516590,60.168052,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1115.229980,4644490000,2.349419,4.940542,1.885890,55.227510,120.989998,15073000,1.162207,36.992402,3.073102,23.175650,20.203630,0.004665,20.109823
2010-06-16,20.224431,20.308477,20.041059,20.109823,48698000,0.000000,0,-0.114607,-0.978202,21.525082,-40.351414,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1114.609985,5002600000,-0.055593,7.710427,-0.922609,-48.061841,120.330002,10500500,-0.545496,-30.335700,-0.432706,-10.015715,20.371977,0.011115,20.148033
2010-06-17,20.293202,20.377248,19.895896,20.148033,47995500,0.000000,0,-0.145169,0.190006,21.532619,-1.442564,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1116.040039,4557760000,0.128301,-8.892176,0.061705,7.449612,121.900002,19792200,1.304745,88.488167,-1.114739,-89.930732,20.383888,0.009028,20.201519
2010-06-18,20.148036,20.270284,19.995225,20.201519,52075600,0.000000,0,0.053483,0.265464,21.540460,8.501005,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1117.510010,4555360000,0.131713,-0.052657,0.133751,8.553663,122.830002,19429900,0.762921,-1.830519,-0.497456,10.331524,20.353315,0.026539,19.827126
2010-06-21,20.461288,20.545332,19.781281,19.827126,54625300,0.000000,0,-0.634162,-1.853294,21.551018,4.896151,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1113.199951,4514360000,-0.385684,-0.900039,-1.467610,5.796190,120.389999,20041700,-1.986487,3.148755,0.133194,1.747396,20.368338,0.034472,19.689600
2010-06-22,19.987579,20.209155,19.681959,19.689600,55985400,0.000000,0,-0.297980,-0.693623,21.560231,2.489872,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1095.310059,4514380000,-1.607069,0.000443,0.913446,2.489429,121.449997,12940900,0.880470,-35.430128,-1.574093,37.920000,20.097197,0.039252,19.338142
2010-06-23,19.697248,19.697248,19.269378,19.338142,61466200,0.000000,0,-0.359105,-1.784991,21.567815,9.789695,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1092.040039,4526150000,-0.298547,0.260722,-1.486444,9.528973,120.949997,14120400,-0.411692,9.114513,-1.373299,0.675182,19.335194,0.012246,19.101282
2010-06-24,19.452745,19.651399,19.047799,19.101282,85243400,0.000000,0,-0.351463,-1.224835,21.571720,38.683374,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1073.689941,4814830000,-1.680350,6.378048,0.455516,32.305326,121.300003,13137700,0.289381,-6.959435,-1.514216,45.642809,19.515694,0.041271,18.742178
2010-06-25,19.139484,19.185328,18.574086,18.742178,156256700,0.000000,0,-0.397306,-1.880000,21.573686,83.306508,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1076.760010,5128840000,0.285936,6.521726,-2.165936,76.784783,122.760002,9986700,1.203627,-23.984411,-3.083627,107.290919,19.110035,0.028854,18.574091
2010-06-28,18.726902,18.803307,18.428922,18.574091,73784800,0.000000,0,-0.152811,-0.896838,21.574008,-52.779753,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1074.569946,3896410000,-0.203394,-24.029410,-0.693444,-28.750343,121.089996,19650700,-1.360383,96.768702,0.463545,-149.548455,18.824345,0.056951,17.810041
2010-06-29,18.436563,18.490048,17.657232,17.810041,119882100,0.000000,0,-0.626522,-4.113523,21.572660,62.475334,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1041.239990,6136700000,-3.101702,57.496259,-1.011821,4.979074,121.269997,17334700,0.148650,-11.785840,-4.262173,74.261173,18.297831,0.040783,17.580828
2010-06-30,17.802402,18.092742,17.534985,17.580828,81050500,0.000000,0,-0.221574,-1.286991,21.568019,-32.391491,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1030.709961,5067080000,-1.011297,-17.429889,-0.275694,-14.961602,121.680000,12016300,0.338092,-30.680658,-1.625083,-1.710833,17.940622,0.013857,17.695423
2010-07-01,17.641940,17.817671,17.366881,17.695423,92239400,0.000000,0,0.053483,0.651820,21.561705,13.804850,0.180000,0.000000,217.199000,0.000000,-1.054659,14980.193000,0.000000,3,1027.369995,6435770000,-0.324045,27.011415,0.975866,-13.206565,117.040001,33248900,-3.813280,176.698318,4.465101,-162.893468,17.813059,0.001889,17.779474
2010-07-02,17.848239,17.939924,17.611382,17.779474,62485100,0.000000,0,-0.068765,0.474988,21.555210,-32.257690,0.180000,0.000000,217.605000,0.406000,-1.056778,15141.607000,161.414000,2,1022.580017,3968500000,-0.466237,-38.336827,0.941225,6.079137,118.489998,14732800,1.238890,-55.689361,-0.763902,23.431671,17.978518,-0.012153,18.199697
2010-07-06,18.108012,18.405992,18.016325,18.199697,73592000,0.000000,0,0.091685,2.363530,21.549135,17.775278,0.180000,0.000000,217.605000,0.000000,-1.056778,15141.607000,0.000000,2,1028.060059,4691240000,0.535903,18.211919,1.827627,-0.436641,116.510002,16846900,-1.671024,14.349614,4.034554,3.425663,18.369003,-0.010634,18.566439
2010-07-07,18.199695,18.581720,18.039245,18.566439,79965300,0.000000,0,0.366744,2.015095,21.544785,8.660316,0.180000,0.000000,217.605000,0.000000,-1.056778,15141.607000,0.000000,2,1060.270020,4931220000,3.133082,5.115492,-1.117987,3.544824,117.730003,10930100,1.047121,-35.121001,0.967973,43.781318,18.534962,-0.006194,18.650490
2010-07-08,18.795660,18.810941,18.314307,18.650490,50758100,0.000000,0,-0.145170,0.452705,21.542419,-36.524843,0.180000,0.000000,217.605000,0.000000,-1.056778,15141.607000,0.000000,2,1070.250000,4548460000,0.941268,-7.761974,-0.488563,-28.762869,117.209999,11315100,-0.441692,3.522383,0.894397,-40.047226,18.837185,0.015837,18.543520
2010-07-09,18.589363,18.650487,18.451833,18.543520,53806100,0.000000,0,-0.045843,-0.573550,21.540322,6.004953,0.180000,0.000000,217.605000,0.000000,-1.056778,15141.607000,0.000000,2,1077.959961,3506570000,0.720389,-22.906434,-1.293939,28.911387,118.360001,9596800,0.981146,-15.185902,-1.554696,21.190855,18.746088,-0.011876,18.971390
2010-07-12,18.665770,19.017232,18.658129,18.971390,49854200,0.000000,0,0.305620,2.307382,21.535919,-7.344706,0.180000,0.000000,217.605000,0.000000,-1.056778,15141.607000,0.000000,2,1078.750000,3426990000,0.073290,-2.269454,2.234092,-5.075252,117.339996,7506700,-0.861781,-21.779135,3.169163,14.434428,19.017336,-0.009545,19.200611
